x,y,pmi,count
of,return,-0.13476287840264234,5
all,your,-0.134775748484639,37
again,in,-0.13478346232156868,11
dear,i,-0.13482230956593055,13
for,what,-0.13492488178363968,58
s,think,-0.13494788644086222,11
art,s,-0.13513504200588025,10
had,our,-0.13515586574466806,7
hath,love,-0.135264466182689,5
bear,of,-0.13537070842754861,14
are,be,-0.1354278545550026,34
father,on,-0.1355604809811049,6
did,sir,-0.13577013316084768,5
than,us,-0.1358330090843082,5
ll,that,-0.13584348751992814,40
and,was,-0.13590310561986327,76
am,which,-0.13595640572724746,7
is,men,-0.13596698699750148,11
that,unto,-0.13609605774042463,9
the,why,-0.1361109864307493,53
him,now,-0.13611600436268234,21
as,must,-0.1361484156700568,12
hither,my,-0.13623566486144575,6
lives,my,-0.13623566486144575,5
a,honour,-0.13630903010106996,13
do,when,-0.13632871134962238,9
our,their,-0.13639848313576383,9
so,tell,-0.13646824371448632,8
d,nothing,-0.13650544477512566,5
father,king,-0.13651183838652015,8
life,with,-0.1365696936479411,11
of,we,-0.13664016380920505,86
how,man,-0.13668443032426073,5
for,how,-0.13691723359003546,25
true,what,-0.13709171548267823,6
not,now,-0.13713428028498728,36
all,or,-0.13714648340988114,13
if,of,-0.13715809094218798,78
might,s,-0.13718844763693905,5
in,other,-0.13725808144942409,9
in,why,-0.13725808144942409,22
great,your,-0.13734427927507312,7
about,you,-0.13744371705041383,7
own,you,-0.13744371705041383,13
warwick,you,-0.13744371705041383,10
so,there,-0.1374794071093486,13
me,world,-0.1374851427381226,7
at,with,-0.13757218753852807,26
all,when,-0.1376107212754686,10
lives,to,-0.13763217202490638,8
to,warwick,-0.13763217202490638,16
the,work,-0.13775293349772605,6
the,uncle,-0.13775293349772605,9
hath,king,-0.13783792943791312,11
father,ll,-0.13784024727600347,5
if,tis,-0.1379736676737121,7
could,to,-0.1380773739930614,15
he,honour,-0.13813914471206507,7
down,is,-0.1383909624914702,8
men,thou,-0.13848148197112256,7
me,once,-0.13860445903272664,5
d,say,-0.1387872073719321,17
but,men,-0.13885514007334,8
our,queen,-0.1388731022636192,7
i,late,-0.13901842415953874,6
i,justice,-0.13901842415953874,6
be,the,-0.13905908330000966,249
and,whose,-0.13920574116994885,19
much,s,-0.1392321901469253,10
but,lord,-0.13925507976630902,27
me,them,-0.1393490704142809,21
thy,would,-0.1393559447446371,14
crown,it,-0.13936963808645228,5
er,to,-0.1393868995914569,19
can,on,-0.13952666819870627,5
me,noble,-0.1395814998990384,8
am,have,-0.1396651770443719,17
so,upon,-0.13974595347572225,12
other,thou,-0.13977595232412138,5
better,his,-0.139782874841028,5
by,yet,-0.13980876920369065,9
do,he,-0.1398170391954437,31
liege,to,-0.13985363201886444,6
less,the,-0.1399189952542338,10
hath,how,-0.13997089434590887,6
too,what,-0.14006634685088037,9
a,leave,-0.14022069207794524,12
i,s,-0.14025046606923028,220
hath,your,-0.1403813160005553,19
us,what,-0.14043674728433778,12
then,upon,-0.1405125811803574,6
out,your,-0.14062198903630904,12
ever,it,-0.1406488569256253,6
her,more,-0.14072665974814297,11
more,we,-0.1409956282632863,13
he,we,-0.14110700010179977,35
to,where,-0.14111795454762405,42
me,men,-0.14120503256325198,9
sweet,the,-0.14121346560723258,25
upon,will,-0.1415558064763751,11
as,that,-0.1416450908634307,85
she,thee,-0.14169272995521395,10
do,most,-0.14172374323632858,5
not,world,-0.14182940149336712,8
s,their,-0.14184580574961203,21
from,lord,-0.1420454406250379,11
pardon,the,-0.14207430728036863,15
make,than,-0.1424467584515564,5
go,he,-0.14246051849470762,16
that,though,-0.14247615437820033,11
against,and,-0.14248345093118478,23
and,answer,-0.14248345093118478,12
and,rather,-0.14248345093118478,11
and,has,-0.14248345093118478,12
and,cousin,-0.14248345093118478,13
and,touch,-0.14248345093118478,6
it,some,-0.14260955769115322,13
come,so,-0.1426176488533961,17
king,of,-0.1426262302243876,88
in,then,-0.14265311333613023,35
my,one,-0.14265392672767807,31
let,must,-0.14271500068670212,5
good,was,-0.14277764309693994,9
eyes,thou,-0.14278146246384665,5
an,from,-0.14279101073416353,6
child,to,-0.14279801266564568,9
a,still,-0.14287693572168536,9
crown,i,-0.1428788449727768,14
like,on,-0.1428976642844129,7
have,o,-0.14299147593331463,27
unto,with,-0.1430449176957525,6
me,poor,-0.1430530969770649,7
king,our,-0.14310216943027038,18
must,shall,-0.14313079246753158,8
horse,the,-0.14314796538443222,8
seen,the,-0.14314796538443222,8
clarence,the,-0.14314796538443222,12
there,your,-0.14315432555170415,18
of,twas,-0.14319604593950516,5
tis,what,-0.1433150796477749,10
for,in,-0.14335189785036875,115
is,one,-0.14346424192037324,22
then,this,-0.14347100189767747,22
think,this,-0.14355609927855195,9
but,soul,-0.14358278626473275,5
honour,that,-0.14360565951917018,12
good,his,-0.14380414877395217,25
our,were,-0.14393290103302148,8
as,hast,-0.14397375318201336,5
are,thy,-0.14402802631692016,20
them,were,-0.14404916243965962,5
him,this,-0.14423627871578978,44
is,stay,-0.14425989615556817,8
arms,to,-0.14426275092391944,8
a,forth,-0.14438752674692387,7
have,man,-0.1444168805549514,14
as,thus,-0.1444435147009393,6
him,no,-0.1447902183175852,25
be,call,-0.14488321756517084,8
more,my,-0.1448982173304374,42
poor,to,-0.14495485383039916,19
like,this,-0.14505109036550318,15
cannot,your,-0.14516961678702966,8
is,sweet,-0.14523038702177565,9
i,thou,-0.1453781487162897,161
hear,this,-0.14542403541367127,9
ay,will,-0.14545668134226258,5
say,which,-0.14554386973297267,7
have,or,-0.145579650946744,21
all,tell,-0.145579650946744,6
lord,t,-0.14571396683390897,5
friends,i,-0.14575180681850713,16
his,poor,-0.1459115709033879,6
being,is,-0.14600522127173665,10
one,our,-0.14606179981514325,8
by,good,-0.14608027864702555,15
ne,to,-0.1461387559226748,7
long,to,-0.1461387559226748,14
in,speak,-0.14621292410235054,18
a,who,-0.14623428140171105,22
but,made,-0.14623439622306267,9
from,or,-0.1462887033195978,9
no,on,-0.14631673827905772,15
bad,the,-0.14635310525964365,5
sworn,the,-0.14635310525964365,5
just,the,-0.14635310525964365,5
before,with,-0.1463985597033403,9
if,son,-0.14662576058840868,5
let,she,-0.14679770508416784,7
back,not,-0.1468437616714953,5
own,so,-0.1468710041142536,5
thou,would,-0.14692157467413108,18
me,there,-0.14696633920884553,19
have,head,-0.14697087845329065,5
die,it,-0.14698903495664423,6
a,turn,-0.14709342012284882,5
if,my,-0.14723104916290894,60
my,though,-0.14723104916290894,12
d,them,-0.14723860993417506,17
lord,up,-0.14725675524819024,5
by,king,-0.14731745013442699,21
am,on,-0.1473520057106629,8
of,speak,-0.1473520057106629,28
am,she,-0.1473520057106629,6
s,will,-0.14747906829610605,48
to,upon,-0.14754046068515542,48
son,with,-0.14761167357005983,11
he,now,-0.14768446261829551,27
here,then,-0.14779821399187867,8
myself,that,-0.1478711862649065,11
may,than,-0.14788230477291137,5
i,ready,-0.14797326681246517,6
cannot,thy,-0.14800458957785934,5
being,my,-0.1480058834128699,14
love,shall,-0.14802169664043874,9
me,must,-0.14803812696227572,16
king,speak,-0.1483033631160781,7
from,how,-0.14831609037806343,8
all,death,-0.14839062828057242,7
patience,the,-0.14847679888949916,6
the,trust,-0.14847679888949916,6
peace,that,-0.1485408771946824,8
he,your,-0.14865794463285106,62
word,your,-0.14877374105585497,5
for,gentle,-0.1488867367639808,5
how,s,-0.14896247655784042,23
what,when,-0.14898163044417115,13
from,now,-0.14902475708179153,11
daughter,the,-0.14903394390741512,19
d,if,-0.14906263983932436,29
now,shall,-0.1490719861049367,15
and,doth,-0.1490804559844154,28
being,you,-0.14921393560183804,14
then,with,-0.14921616870223575,26
d,many,-0.14927973281155454,5
if,king,-0.1493904587572923,19
less,my,-0.1493971109194166,5
my,should,-0.14963711892878737,27
find,of,-0.1496438024902477,9
heir,i,-0.1497422895513118,5
honest,i,-0.1497422895513118,5
i,ten,-0.1497422895513118,5
thy,what,-0.14988546944241568,30
at,had,-0.14990237733670622,5
be,myself,-0.14993908935505904,7
clifford,the,-0.14998738991473773,7
meet,that,-0.150010572275458,5
thus,will,-0.15017732001484688,5
dost,to,-0.1502039445613246,11
for,gone,-0.15028995117341878,6
home,my,-0.1503221261400508,7
lord,these,-0.15032598697586677,5
so,than,-0.15034464719847476,14
art,king,-0.1503665236798515,5
he,name,-0.15037360112907674,7
which,your,-0.1504156881228318,24
law,you,-0.15060516310838468,5
here,thy,-0.1507425946386599,14
nature,to,-0.15079361808287722,8
is,st,-0.15083426453977422,11
much,the,-0.15086210215787235,31
but,er,-0.15092951743144253,6
been,of,-0.15098629036575698,17
think,thy,-0.1510100997175846,6
her,must,-0.15107273475449473,7
not,people,-0.15125288057655034,5
so,son,-0.1512541647704797,7
eyes,for,-0.15128947861554543,7
an,will,-0.15134950556289778,10
be,give,-0.15158570547699873,13
in,make,-0.15171736384500836,24
here,of,-0.1517897956493579,51
their,there,-0.15181884200325763,5
he,master,-0.15181884200325763,5
now,or,-0.15191982897776296,10
here,how,-0.15204482794390456,7
in,way,-0.15208185776644842,9
a,must,-0.15214761078690686,26
do,our,-0.15231681673375275,15
friar,the,-0.15236188725634262,19
i,without,-0.15238238571752025,8
s,would,-0.15245196020912816,24
of,wilt,-0.15249164536307397,8
mother,not,-0.1525044505548575,7
tell,we,-0.15253646188258155,6
many,the,-0.15269328329066262,20
now,t,-0.15269328329066262,5
hath,there,-0.1527828701058745,5
heart,this,-0.15281646039775612,9
brother,this,-0.15281646039775612,9
that,when,-0.15283460579645658,29
a,we,-0.1528496926800785,63
be,life,-0.15287803585270388,10
me,of,-0.15290918991801505,159
it,she,-0.15295588322866144,22
else,with,-0.1530291386023534,5
whose,with,-0.1530291386023534,6
am,this,-0.15313971644684726,17
fellow,the,-0.15326509967597363,11
a,back,-0.15334236939985035,7
all,am,-0.15340498845870054,10
i,they,-0.1534256110135379,63
on,these,-0.15351231441548133,5
nor,so,-0.15367027382210863,6
man,they,-0.1536844277565395,5
and,why,-0.1537319943665453,49
be,them,-0.15380899972881587,20
their,when,-0.1538341332385832,5
many,me,-0.1539793205996809,6
ll,s,-0.15403386070475963,26
am,they,-0.15407236389837103,6
my,nay,-0.15408589580865795,11
till,your,-0.15412445943995612,6
his,though,-0.154131901150079,6
her,lord,-0.15419057170630396,13
father,have,-0.15420259103716305,12
on,with,-0.1543008656659907,31
such,that,-0.1543135959747093,19
could,my,-0.1544096337900323,9
so,very,-0.15451274640812898,5
let,man,-0.15451720745927722,5
thou,wife,-0.15459972864114574,5
and,behold,-0.1547179073481964,5
and,woman,-0.1547179073481964,10
am,let,-0.15490514360110877,6
find,my,-0.15491787782919994,7
by,you,-0.1550696802508901,65
fair,thou,-0.15508524516114003,6
say,the,-0.1551657350154078,66
both,he,-0.1551724840108454,7
a,king,-0.15524717281258815,65
as,come,-0.15526279797333417,18
wife,you,-0.15529394799762605,11
done,your,-0.1553887819687158,7
ll,than,-0.15568283797759327,7
my,years,-0.1558312209248265,5
before,that,-0.1558401159361818,13
an,thee,-0.15585123444418678,7
their,will,-0.1560068636755708,12
done,him,-0.1560446509308764,5
i,st,-0.15605176345831906,25
in,romeo,-0.15622592052540413,7
by,for,-0.15625289814709556,42
s,thou,-0.1562761626465877,59
and,than,-0.1563598544151732,66
a,up,-0.1564334463769922,20
be,up,-0.15658997709842118,12
and,what,-0.15659878721275275,160
i,times,-0.15674719111997032,6
our,was,-0.15675976578347164,10
come,where,-0.15680858161492872,5
s,well,-0.15684972788869198,22
is,with,-0.15687436818548336,92
end,you,-0.1570392731137946,5
here,should,-0.15704370828806258,5
heart,what,-0.15709154193194283,7
did,s,-0.15720556115882622,15
so,their,-0.15722346530510575,13
a,look,-0.15745893559468252,15
earth,is,-0.15746484343878725,5
in,out,-0.15753403742373553,17
done,of,-0.15757117089234893,16
him,your,-0.15757887476884966,46
long,me,-0.15773946947298767,5
this,too,-0.15778555902286157,11
a,do,-0.15783124121705738,55
so,st,-0.1578663884157168,6
am,be,-0.158046527872,19
not,on,-0.15816487499288037,34
shall,up,-0.1584120123590801,6
most,so,-0.1584625374206542,7
my,or,-0.15847131709103485,41
a,wilt,-0.15848200905226137,6
d,live,-0.15861975906569792,5
give,that,-0.15872580417367002,20
a,then,-0.1587374012865565,40
now,on,-0.15883182339409296,12
have,who,-0.15888602776858177,11
i,matter,-0.15891325287647795,8
happy,i,-0.15891325287647795,8
seem,the,-0.15894223256766415,8
prithee,the,-0.15894223256766415,6
reason,the,-0.15894223256766415,7
need,the,-0.15894223256766415,8
and,hath,-0.15917026329663464,62
but,heart,-0.15925490621557364,9
go,in,-0.15930822219249824,24
in,pardon,-0.15930822219249824,6
it,such,-0.15939829293846425,12
him,st,-0.15939829293846425,6
hence,your,-0.15941005590163995,5
night,so,-0.15953354778317977,5
because,of,-0.15958646212767452,5
from,what,-0.15962920535120473,18
die,have,-0.15974516648971948,5
than,what,-0.1598315792979717,14
good,that,-0.159861389869106,43
and,no,-0.15993158919359282,115
was,would,-0.16015173916636266,7
for,old,-0.16018319177552792,7
comes,me,-0.16022826987668237,6
an,my,-0.1603024580106675,27
if,some,-0.1603383246515848,6
gentleman,is,-0.1604703535785125,6
king,when,-0.16053781953308974,10
as,cannot,-0.16057301500147506,6
both,that,-0.16063899881795052,12
not,where,-0.1606972115082754,17
brother,he,-0.16070497261080646,9
doth,your,-0.16072146449318678,8
thee,time,-0.16074015453616775,5
but,thus,-0.16082275803355167,7
being,me,-0.16100310412664334,8
him,night,-0.16106545230592723,5
him,pray,-0.16106545230592723,5
am,s,-0.1611006050423504,20
s,sir,-0.1611006050423504,25
her,now,-0.1611698881630576,13
had,this,-0.1611926984793203,13
i,let,-0.16120725067160344,62
for,might,-0.16135537732357882,5
of,up,-0.16143846698926798,26
on,what,-0.16146734199223084,20
gone,my,-0.16147148827751914,9
him,never,-0.1614812440867567,6
that,three,-0.1615924448252731,5
help,that,-0.1615924448252731,5
fortune,that,-0.1615924448252731,5
there,this,-0.16165909675063891,16
an,our,-0.16170434840053405,7
do,say,-0.16171044253857947,9
and,would,-0.16186352969820614,72
come,more,-0.16198535156120272,8
brother,shall,-0.16209249609744772,5
can,the,-0.1621122793571708,39
fall,my,-0.1621713989558455,5
many,my,-0.1621713989558455,10
some,this,-0.16220964972769072,11
itself,to,-0.16230725361756207,5
hear,is,-0.16233828971363182,12
makes,of,-0.16259197226739977,8
indeed,of,-0.16259197226739977,8
man,my,-0.16263738020430926,27
a,his,-0.16266945385314632,102
and,else,-0.16268683701947176,15
god,have,-0.1628808803425781,10
can,your,-0.1628983837474613,11
again,your,-0.1628983837474613,7
king,us,-0.1629883206747196,9
all,say,-0.1629924524644257,10
come,had,-0.1630755660025785,5
are,let,-0.16316303675718125,10
so,thee,-0.16320249696173103,21
me,up,-0.16331934685382427,12
die,you,-0.1633794511448136,10
too,with,-0.16353072582741984,13
lord,would,-0.16354575703806962,9
a,unto,-0.16356153458153636,9
or,then,-0.16356381014147064,8
on,were,-0.16366034791542566,7
be,son,-0.16392001577482257,10
against,i,-0.16400071224661592,19
ll,will,-0.16403895885956066,15
for,those,-0.1640782356590521,6
my,she,-0.16420795359943027,37
king,thou,-0.16420840557905952,30
how,than,-0.16431273150806225,6
state,you,-0.16442720673600733,6
be,were,-0.16466760267363104,17
bear,d,-0.16473668387537982,5
his,lady,-0.16485576654185208,9
father,not,-0.16501546031938058,16
as,like,-0.1650735162281515,12
come,or,-0.16509301764363524,8
angelo,the,-0.1651025412724826,10
and,does,-0.16514743556712863,8
king,was,-0.16520411365427948,12
end,i,-0.1653473628818879,8
why,your,-0.16537300287531667,14
my,thou,-0.16544004653545463,94
s,should,-0.16544117458542856,16
of,st,-0.16547244065065742,19
it,prince,-0.16547244065065742,6
he,much,-0.16548875248682163,8
now,they,-0.16555218158180113,9
be,other,-0.16573335653829097,6
cannot,the,-0.16578165709796966,27
as,therefore,-0.16596804688818126,5
as,fear,-0.16596804688818126,5
lord,this,-0.16624038943544123,25
from,king,-0.16638651155835466,14
a,go,-0.16643766748999803,28
mother,you,-0.16651516499767216,10
even,you,-0.16651516499767216,10
and,voices,-0.16661713064790412,5
and,dream,-0.16661713064790412,5
for,of,-0.16662542467293198,170
kate,the,-0.1666290612339551,8
and,but,-0.1666752341307527,202
of,would,-0.16673208447768417,48
give,his,-0.16677742667672343,11
lord,love,-0.1668296629069921,7
d,made,-0.16700849977198617,8
duke,on,-0.1672468344276022,8
now,were,-0.16745333693256476,7
not,thus,-0.16751690927870816,9
can,of,-0.16755539179894985,25
last,of,-0.16755539179894985,7
holy,of,-0.16755539179894985,6
another,of,-0.16755539179894985,7
at,if,-0.16774425654726371,11
a,they,-0.16774955625384952,36
them,there,-0.16792320879402609,5
a,thy,-0.16793073121033927,69
gods,to,-0.16804059737050456,7
to,wrong,-0.16804059737050456,7
it,own,-0.16804986353846807,7
let,yet,-0.16826910515909024,5
and,twas,-0.1682907145374703,7
lord,some,-0.16829935798776766,5
my,sun,-0.168420348232847,5
dear,not,-0.16845491068417265,5
mother,that,-0.16852114769527077,9
ere,with,-0.16854130478060098,5
a,think,-0.16858233595658717,16
shall,yet,-0.16868489693991975,8
s,whom,-0.1687874337086414,5
come,do,-0.1688070552108813,11
night,what,-0.1690204798826767,5
here,they,-0.16904482537618332,7
more,what,-0.1691764484538999,16
now,one,-0.1695822357146865,7
comes,you,-0.16962840042181515,10
sun,you,-0.16962840042181515,5
into,that,-0.1700805550507921,6
nor,with,-0.17023116870997568,9
they,this,-0.17039474617367265,19
all,hear,-0.1705128911505567,5
hath,o,-0.17071358753816326,8
all,know,-0.1707458192773005,8
as,more,-0.17082931047702407,17
eyes,not,-0.17085765253573726,7
be,which,-0.17097942787409298,24
at,she,-0.17106627981110456,7
neither,the,-0.17117668898467575,5
him,out,-0.17124108137591296,8
hear,of,-0.17129933293282448,21
be,do,-0.17135173349646787,32
honour,what,-0.1715092802863714,5
again,what,-0.1715092802863714,5
sir,that,-0.17163438311941373,36
richard,thou,-0.1717451583991632,11
in,young,-0.172020187708636,6
as,made,-0.17205283268490512,7
king,not,-0.1720812095626632,44
have,stand,-0.1721544244715395,5
be,time,-0.1722642236972487,11
edward,this,-0.1723605671710571,11
here,their,-0.17236640548261573,6
the,thou,-0.17244120526476708,181
and,grey,-0.17244667430862803,6
and,fault,-0.17244667430862803,6
hold,of,-0.172462726293694,8
are,if,-0.1724912616911814,15
bolingbroke,s,-0.17258042272578047,6
d,hear,-0.17263658478041224,8
his,how,-0.1727283896417375,18
down,i,-0.17279685053749727,17
all,tis,-0.17290277815797875,7
be,could,-0.17291194116541436,5
be,two,-0.17291194116541436,5
his,more,-0.17298836838754553,20
lord,to,-0.17318785148201418,77
more,the,-0.1732086625546544,77
o,your,-0.1733194994010046,28
i,sorrow,-0.1737805304187507,9
i,woe,-0.1737805304187507,6
doubt,to,-0.17393342159113978,6
sword,to,-0.17393342159113978,6
through,to,-0.17393342159113978,6
none,to,-0.17393342159113978,12
mine,o,-0.17397536836316518,5
by,what,-0.1739838994142268,25
she,your,-0.1740457445232588,20
make,she,-0.1740457445232588,5
being,thou,-0.17407382071774585,6
matter,of,-0.1740862589579076,6
of,thee,-0.1740862589579076,66
of,sea,-0.1740862589579076,6
his,must,-0.17412644160707358,13
pray,the,-0.17418219912440103,24
country,the,-0.17418219912440103,8
how,well,-0.17421417447065896,6
him,my,-0.17458065693766542,80
hour,my,-0.17458065693766542,5
beseech,my,-0.17458065693766542,5
no,take,-0.17458349667939743,6
up,what,-0.1746003572635133,8
me,the,-0.17463187912513006,233
said,that,-0.17472546009655557,6
boy,you,-0.17476804007422617,6
sir,which,-0.17487447175761714,8
then,when,-0.1750234323085213,6
shall,too,-0.17503052439382843,6
i,set,-0.1750635283441781,13
been,your,-0.17513284016447295,7
and,if,-0.17516953264410132,106
bring,is,-0.17519361039921888,5
like,thee,-0.1753090504233481,7
make,so,-0.17535212544148893,11
an,we,-0.1753677080194964,8
god,with,-0.17547000765059861,12
d,more,-0.17547224496723676,19
this,thy,-0.17557361128567214,36
an,the,-0.1756479260705168,51
d,why,-0.17573206817684303,12
mine,you,-0.17578870912663355,20
hear,the,-0.17605013525952032,32
long,with,-0.17609444267104687,5
i,two,-0.1761602321641053,14
the,well,-0.17618921185529152,67
the,weep,-0.17631632863708688,7
mother,this,-0.1763554197450534,5
shall,speak,-0.17651023445187627,6
better,your,-0.17657808103865386,5
s,shall,-0.17675636337991674,36
earth,i,-0.17680698504893855,11
not,sweet,-0.17680698504893855,8
these,your,-0.17688402996423636,11
the,thee,-0.17699030662981619,101
er,your,-0.17713882286207155,6
any,s,-0.1772755439341603,8
farewell,of,-0.17731522908810612,8
being,to,-0.17743111417657406,21
face,for,-0.17744219721703355,5
by,sir,-0.17759733009309045,12
be,old,-0.17763257983799863,6
mine,what,-0.17766958899118987,8
as,life,-0.17768091769333125,7
lord,must,-0.1777330259173168,6
i,lies,-0.17793649018990834,8
day,my,-0.17800781223857215,16
and,fellow,-0.17819900319771934,10
have,prince,-0.17822857218373267,5
he,you,-0.17840232472932024,105
lord,who,-0.1784502754311341,5
come,that,-0.17855862250828447,36
after,in,-0.17865076660764911,5
thee,us,-0.17865408222500767,7
most,you,-0.17865771696361532,17
for,on,-0.1787139242806709,31
come,first,-0.17895870957656435,5
father,with,-0.1790261747621952,14
and,madam,-0.1790772532076411,13
the,thine,-0.1791456186559511,15
alas,the,-0.1791456186559511,6
mad,the,-0.1791456186559511,6
a,best,-0.17914963300613584,7
out,what,-0.17919610895266241,8
say,their,-0.17921586442754034,5
of,set,-0.17924115012414452,10
and,though,-0.17928609883893348,21
great,he,-0.17953182987029018,6
being,s,-0.179604206252743,8
and,pity,-0.1796252589357514,8
me,two,-0.1796413109208174,5
from,not,-0.17965016693447822,29
like,my,-0.17976027398982888,27
his,not,-0.17979389147121552,69
from,go,-0.17979846622972262,6
romeo,with,-0.17982231519029,5
unto,you,-0.17984756560350115,9
of,there,-0.17984756560350115,38
have,see,-0.17987051925070946,11
both,is,-0.1799924932809876,9
art,i,-0.17999965075368177,24
a,nothing,-0.18007662264709504,9
the,till,-0.1801315316376022,20
speak,the,-0.1801315316376022,40
give,on,-0.18020091732559426,5
have,s,-0.1802509591375762,61
then,which,-0.18026950364432331,8
death,if,-0.18040830742691888,6
common,i,-0.18041110931776377,5
gentle,the,-0.18055338158034148,14
his,then,-0.18071623210672325,20
grace,that,-0.18084238490623747,9
us,your,-0.1810438734156093,15
and,queen,-0.18117024271348492,46
as,give,-0.1811874701993949,9
god,her,-0.18133894131469652,5
of,queen,-0.18134367628458317,31
all,there,-0.18135292060081817,9
live,with,-0.18167432005188344,6
a,mine,-0.18177907281582098,19
of,when,-0.18186285683882678,38
woman,you,-0.18186285683882678,5
are,father,-0.18188903603156148,6
live,s,-0.18192044897992385,6
lord,the,-0.18192613948835373,92
and,report,-0.18199199221485843,6
and,sin,-0.18199199221485843,6
and,didst,-0.18199199221485843,6
and,service,-0.18199199221485843,6
first,ll,-0.18200106514888312,5
never,your,-0.18201467419453413,8
i,of,-0.1820332151675727,413
own,this,-0.18204607805700704,6
either,to,-0.18205131181331927,6
kind,to,-0.18205131181331927,7
i,through,-0.18205305638474056,6
away,for,-0.18234953171177776,8
first,the,-0.18235668305805935,49
call,is,-0.1823721950263423,9
as,edward,-0.18262315574454924,9
not,wife,-0.18267591871303646,7
d,tis,-0.18285180929979092,11
dream,the,-0.18307591228438352,5
methinks,the,-0.18307591228438352,5
pleasure,the,-0.18307591228438352,5
am,more,-0.1830898357725755,6
lady,me,-0.18318659168546714,10
not,of,-0.18364640957924397,171
cannot,not,-0.18364640957924397,9
makes,my,-0.18366031478958383,6
my,pray,-0.18366031478958383,12
my,think,-0.18366031478958383,16
by,such,-0.18375763879790888,6
here,yet,-0.18379586726339753,5
and,marcius,-0.18387613608940986,10
henry,now,-0.18399390634273338,5
give,now,-0.18399390634273338,5
mistress,the,-0.18405295315069528,12
of,shame,-0.18415465361841155,7
have,take,-0.18421893587292013,10
d,no,-0.1844566380343941,28
should,to,-0.1844573815791977,40
no,our,-0.18458123837434026,15
to,very,-0.18458364832871435,19
brother,we,-0.18486212707047922,5
makes,you,-0.18486836697855197,6
let,sir,-0.18486836697855197,7
night,you,-0.18486836697855197,12
him,me,-0.18487198427551396,46
first,he,-0.1849643542663564,13
there,which,-0.18509363693930322,6
a,them,-0.18516952045345178,31
no,upon,-0.18523480430942735,8
are,have,-0.18524739322425668,26
his,ll,-0.18528779518120664,20
let,we,-0.18536160324043124,11
of,way,-0.18540562274616207,13
his,where,-0.18554036540170316,12
nothing,the,-0.1856764858149089,18
happy,the,-0.1856764858149089,9
no,thy,-0.18588738817662387,20
mine,thee,-0.18592370055441657,5
by,did,-0.18593674262657792,7
good,shall,-0.18595179068471782,13
so,thy,-0.18615602790359387,27
may,will,-0.18620164903232198,10
his,may,-0.18626118628402993,14
the,tis,-0.18626535977889894,44
hath,you,-0.18631521278726493,31
no,their,-0.18632189995064158,9
thy,we,-0.18642997888845717,21
tell,your,-0.18656230194525478,10
in,o,-0.186597263133337,40
d,us,-0.1866040558353669,13
head,i,-0.18694197647672153,15
and,had,-0.18699832410076417,45
upon,what,-0.187021446464619,11
not,unto,-0.18702615023062455,6
better,not,-0.18702615023062455,6
let,may,-0.18703442873505965,5
are,s,-0.18708726515885446,32
she,this,-0.18715548383548739,18
our,t,-0.1871647943688061,5
have,speak,-0.1871834148366591,10
master,that,-0.18724858018780594,8
me,wife,-0.1872865026107184,6
mine,the,-0.18737893598363484,38
not,one,-0.1875573973695321,19
must,will,-0.18763971154463957,9
put,that,-0.18772926034966342,7
set,that,-0.18772926034966342,7
father,what,-0.18774647915705697,9
be,edward,-0.1877834972813651,12
be,who,-0.1877834972813651,12
all,like,-0.1878687130628202,8
upon,would,-0.18792138354762228,5
o,why,-0.18801844574663376,6
is,show,-0.18803083510439106,5
than,with,-0.1880948411562799,20
or,their,-0.1881320016322077,6
than,your,-0.1882042490122316,18
an,your,-0.1882042490122316,14
a,how,-0.1885381197109705,33
full,my,-0.1886237343211339,6
all,most,-0.18876324372284994,5
there,with,-0.1888024082564276,18
the,welcome,-0.18890545594510735,12
sir,would,-0.18900847918883645,7
well,when,-0.18904144146595017,5
hath,or,-0.18909602973482453,6
him,more,-0.18925014447739394,15
my,thy,-0.18934888807435493,68
any,your,-0.18937327927908318,7
and,far,-0.1894800136074084,10
and,thousand,-0.1894800136074084,10
and,highness,-0.1894800136074084,5
lord,man,-0.18953523268989192,6
d,edward,-0.1898132792486419,10
him,one,-0.18981683120846302,11
lord,sir,-0.18992316883172344,9
s,were,-0.18999807455513368,17
and,tis,-0.19000996423070662,42
blood,him,-0.19002914824124378,5
have,old,-0.1901277954834404,5
false,i,-0.19017094660692,7
enemy,i,-0.19017094660692,5
i,prince,-0.19017094660692,16
beauty,i,-0.19017094660692,5
days,i,-0.19017094660692,6
i,woman,-0.19017094660692,8
me,their,-0.1901914932541256,18
mine,will,-0.19019589598063275,7
such,will,-0.19019589598063275,7
friends,not,-0.1903797922382124,6
friends,that,-0.19060222219539377,8
her,these,-0.19061248544365797,5
go,no,-0.19064327373328407,8
no,who,-0.19064327373328407,6
her,thou,-0.1908119012955905,23
since,with,-0.19081769949175317,5
prince,with,-0.19081769949175317,6
s,tell,-0.19106382841979364,11
cannot,s,-0.19106382841979364,8
s,since,-0.19106382841979364,5
give,of,-0.19119630162705747,26
dear,you,-0.19123954943449248,7
for,see,-0.191318600701022,14
and,strange,-0.19133201846900183,6
good,of,-0.1915556682027163,56
loss,to,-0.19159662971954966,5
to,women,-0.19159662971954966,5
have,thou,-0.19165899551885873,44
other,this,-0.19170311158620798,5
the,yet,-0.19173474596397166,51
with,yet,-0.19194720463272308,16
